meallion-livekit  | 2026-03-09T12:14:33.215Z	INFO	livekit	server/main.go:208	starting in development mode
meallion-livekit  | 2026-03-09T16:27:11.376Z	INFO	livekit	service/roommanager.go:405	starting RTC session	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "room": "web-1773073630735", "nodeID": "ND_ALMuejYXBgjz", "numParticipants": 0, "participantInit": {"Identity": "user-sk0qnqf", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": true, "Client": {"sdk": "JS", "version": "2.16.1", "protocol": 16, "os": "Windows", "osVersion": "10", "deviceModel": "Other", "browser": "Chrome", "browserVersion": "145.0.0"}, "Grants": {"Identity": "", "Kind": "", "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "web-1773073630735", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": "not-set", "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": false, "CanSubscribeMetrics": "not-set"}, "SIP": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "web-1773073630735"}}}
meallion-livekit  | 2026-03-09T16:27:11.511Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:57638->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:11.527Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:59198->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:11.511Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:11.569Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:11.585Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:11.624Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:53565->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:11.647Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:56970->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:11.733Z	INFO	livekit.agents	service/agentservice.go:384	assigned job to worker	{"jobID": "AJ_U2FA7HGwvwae", "namespace": "", "agentName": "", "room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "workerID": "AW_CiTQkAEKDxS2"}
meallion-livekit  | 2026-03-09T16:27:11.833Z	INFO	livekit.transport	rtc/transport.go:546	ice reconnected or switched pair	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "transport": "PUBLISHER", "existingPair": {"localProtocol": "udp", "localCandidateType": "host", "localAdddress": "172.18.0.3", "localPort": 59146, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAdddress": "192.168.29.80", "remotePort": 50681}, "newPair": {"localProtocol": "udp", "localCandidateType": "host", "localAdddress": "172.18.0.3", "localPort": 59146, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAdddress": "172.30.64.1", "remotePort": 50679}}
meallion-livekit  | 2026-03-09T16:27:11.865Z	INFO	livekit	rtc/room.go:469	participant active	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "publisherCandidates": ["[local][selected:2][trickle] udp4 host 172.18.0.3:59146 (resolved: 172.18.0.3:59146)", "[local][trickle] tcp4 host 172.18.0.3:7881 (resolved: 172.18.0.3:7881)", "[local][trickle] udp4 srflx 49.36.243.72:50688 related 0.0.0.0:54098 (resolved: 49.36.243.72:50688)", "[local][trickle] udp4 srflx 49.36.243.72:50689 related 0.0.0.0:52436 (resolved: 49.36.243.72:50689)", "[remote][selected:2][trickle] udp4 host 172.30.64.1:50679", "[remote][selected:1][trickle] udp4 host 192.168.29.80:50681", "[remote][trickle] udp6 host 2405:201:5c0a:21bb:496b:3c36:ae41:e...:50682", "[remote][trickle] udp6 host 2405:201:5c0a:21bb:579c:e079:1497:4...:50683", "[remote][trickle] tcp4 host 172.30.64.1:9", "[remote][trickle] tcp4 host 192.168.29.80:9", "[remote][trickle] tcp6 host 2405:201:5c0a:21bb:496b:3c36:ae41:e...:9", "[remote][trickle] tcp6 host 2405:201:5c0a:21bb:579c:e079:1497:4...:9"], "subscriberCandidates": ["[local][selected:1][trickle] udp4 host 172.18.0.3:52545 (resolved: 172.18.0.3:52545)", "[local][trickle] tcp4 host 172.18.0.3:7881 (resolved: 172.18.0.3:7881)", "[local][trickle] udp4 srflx 49.36.243.72:50678 related 0.0.0.0:53016 (resolved: 49.36.243.72:50678)", "[local][trickle] udp4 srflx 49.36.243.72:50680 related 0.0.0.0:54987 (resolved: 49.36.243.72:50680)", "[local][trickle] udp4 srflx 49.36.243.72:50690 related 0.0.0.0:51656 (resolved: 49.36.243.72:50690)", "[remote][selected:1][trickle] udp4 host 172.30.64.1:50674", "[remote][trickle] udp4 host 192.168.29.80:50675", "[remote][trickle] udp6 host 2405:201:5c0a:21bb:496b:3c36:ae41:e...:50676", "[remote][trickle] udp6 host 2405:201:5c0a:21bb:579c:e079:1497:4...:50677", "[remote][trickle] tcp4 host 172.30.64.1:9", "[remote][trickle] tcp4 host 192.168.29.80:9", "[remote][trickle] tcp6 host 2405:201:5c0a:21bb:496b:3c36:ae41:e...:9", "[remote][trickle] tcp6 host 2405:201:5c0a:21bb:579c:e079:1497:4...:9"], "connectionType": "udp"}
meallion-livekit  | 2026-03-09T16:27:12.244Z	INFO	livekit.pub	rtc/participant.go:1791	mediaTrack published	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "user-sk0qnqf", "pID": "PA_3VjGi4FEa7H5", "remote": false, "kind": "audio", "trackID": "TR_AMGp6PQS89TKHZ", "webrtcTrackID": "3a79175e-57b6-47a8-bbe5-61fb5ce09863", "rid": "", "SSRC": 2555942555, "mime": "audio/red", "trackInfo": {"sid": "TR_AMGp6PQS89TKHZ", "type": "AUDIO", "source": "MICROPHONE", "mimeType": "audio/red", "mid": "1", "encryption": "NONE", "stream": "camera", "version": {"unixMicro": 1773073632231364}}, "fromSdp": true}
meallion-livekit  | 2026-03-09T16:27:25.487Z	INFO	livekit	service/roommanager.go:405	starting RTC session	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "room": "web-1773073630735", "nodeID": "ND_ALMuejYXBgjz", "numParticipants": 1, "participantInit": {"Identity": "agent-AJ_U2FA7HGwvwae", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": false, "Client": {"sdk": "PYTHON", "version": "1.1.2", "protocol": 16}, "Grants": {"Identity": "", "Kind": "agent", "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "web-1773073630735", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": true, "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": true, "CanSubscribeMetrics": false}, "SIP": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "web-1773073630735"}}}
meallion-livekit  | 2026-03-09T16:27:25.914Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:50891->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:25.977Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:58706->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:28.109Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.214Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:56798->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.220Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.226Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:56907->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.244Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.298Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.499Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.700Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:28.903Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:29.103Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:29.306Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:29.507Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:29.710Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:29.946Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:30.148Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:30.350Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:30.491Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:30.552Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:30.692Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:30.754Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:30.893Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:30.955Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:31.095Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:31.156Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:31.348Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-09T16:27:31.550Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-09T16:27:33.354Z	INFO	livekit	rtc/room.go:469	participant active	{"room": "web-1773073630735", "roomID": "RM_R9dP5rzMHYEp", "participant": "agent-AJ_U2FA7HGwvwae", "pID": "PA_2kN7RYpdW5Q5", "remote": false, "publisherCandidates": ["[local][trickle] udp4 host 172.18.0.3:59041 (resolved: 172.18.0.3:59041)", "[local][trickle] tcp4 host 172.18.0.3:7881 (resolved: 172.18.0.3:7881)", "[local][trickle] udp4 srflx 49.36.243.72:52926 related 0.0.0.0:51092 (resolved: 49.36.243.72:52926)", "[local][trickle] udp4 srflx 49.36.243.72:52927 related 0.0.0.0:53841 (resolved: 49.36.243.72:52927)", "[local][trickle] udp4 srflx 49.36.243.72:52928 related 0.0.0.0:51801 (resolved: 49.36.243.72:52928)", "[remote][trickle] udp4 host 172.18.0.5:50580"], "subscriberCandidates": ["[local][trickle] tcp4 host 172.18.0.3:7881 (resolved: 172.18.0.3:7881)", "[local][selected:1][trickle] udp4 host 172.18.0.3:50512 (resolved: 172.18.0.3:50512)", "[local][trickle] udp4 srflx 49.36.243.72:65439 related 0.0.0.0:50457 (resolved: 49.36.243.72:65439)", "[local][trickle] udp4 srflx 49.36.243.72:65438 related 0.0.0.0:53929 (resolved: 49.36.243.72:65438)", "[local][trickle] udp4 srflx 49.36.243.72:65440 related 0.0.0.0:57590 (resolved: 49.36.243.72:65440)", "[remote][selected:1][trickle] udp4 prflx 172.18.0.5:47958"], "connectionType": "udp"}
